ReportingDate,Provider Name,County,TYPE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS,Reporting,VLOOKUP,Change Score
2020-11-09,KALKASKA MEMORIAL HEALTH CENTER LTC,KALKASKA,SNF,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,Yes,KALKASKA MEMORIAL HEALTH CENTER,95
2020-11-09,MEADOW VIEW AFC,KALKASKA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,KALKASKA MEMORIAL HEALTH CENTER,36
2020-11-09,ADDINGTON PLACE AT EAST PARIS #3,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,BEACON HILL AT EASTGATE,51
2020-11-09,ADDINGTON PLACE AT EAST PARIS #5,KENT,AFC,,0.0,,0.0,,3.0,,0.0,Yes,BEACON HILL AT EASTGATE,51
2020-11-09,ADDINGTON PLACE AT EAST PARIS #6,KENT,AFC,,0.0,,0.0,,3.0,,0.0,Yes,BEACON HILL AT EASTGATE,51
2020-11-09,ADDINGTON PLACE AT EAST PARIS #7,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,BEACON HILL AT EASTGATE,51
2020-11-09,ADDINGTON PLACE AT EAST PARIS #8,KENT,AFC,,3.0,,0.0,,3.0,,0.0,Yes,BEACON HILL AT EASTGATE,51
2020-11-09,ADDINGTON PLACE OF GRAND RAPIDS BAY POINTE,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAURELS OF KENT (THE),86
2020-11-09,ADDINGTON PLACE OF GRAND RAPIDS NANTUCKET,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAURELS OF KENT (THE),86
2020-11-09,ADDINGTON PLACE OF GRAND RAPIDS PEACE HARBOR,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAURELS OF KENT (THE),86
2020-11-09,ADDINGTON PLACE OF GRAND RAPIDS SEASIDE,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAURELS OF KENT (THE),86
2020-11-09,AHSL KENTWOOD COBBLESTONE,KENT,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,SKLD BELTLINE,49
2020-11-09,AHSL KENTWOOD FIELDSTONE,KENT,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,SKLD BELTLINE,49
2020-11-09,AHSL KENTWOOD RIVERSTONE,KENT,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,BROOKCREST,45
2020-11-09,ALGER HEIGHTS - NORTH,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,VALLEY HEALTH CENTER,49
2020-11-09,ALPINE GROVE,KENT,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,SAMARITAS SENIOR LIVING GRAND RAPIDS LODGE,45
2020-11-09,AMERICAN HOUSE WYOMING,KENT,HFA,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,Yes,SKLD WYOMING,86
2020-11-09,AQUINATA HALL,KENT,HFA,4.0,8.0,0.0,1.0,1.0,5.0,0.0,0.0,Yes,EDISON CHRISTIAN HEALTH CENTER,49
2020-11-09,AZPIRA PLACE OF BRETON,KENT,HFA,,0.0,,0.0,,3.0,,0.0,Yes,COVENANT VILLAGE OF THE GREAT LAKES,86
2020-11-09,BEACON HILL AT EASTGATE,KENT,SNF,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,Yes,BEACON HILL AT EASTGATE,100
2020-11-09,BISHOP HILLS ELDER CARE,KENT,HFA,,1.0,,0.0,,3.0,,0.0,Yes,MISSION POINT NRSG & PHY REHAB CTR OF FOREST HILLS,86
2020-11-09,BOULDER CREEK ASSISTED LIVING,KENT,HFA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,BROOKCREST,KENT,SNF,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,Yes,BROOKCREST,100
2020-11-09,BYRON CENTER MANOR II,KENT,AFC,,17.0,,1.0,,6.0,,0.0,Yes,PILGRIM MANOR,86
2020-11-09,BYRON CENTER MANOR III,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,PILGRIM MANOR,86
2020-11-09,BYRON CENTER MANOR IV,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,PILGRIM MANOR,86
2020-11-09,BYRON CENTER MANOR V,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,EDISON CHRISTIAN HEALTH CENTER,86
2020-11-09,CASCADE TRAILS SENIOR LIVING,KENT,HFA,,0.0,,0.0,,3.0,,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,CLARK RETIREMENT COMMUNITY,KENT,SNF,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,Yes,CLARK RETIREMENT COMMUNITY,100
2020-11-09,CLARK RETIREMENT HOME,KENT,HFA,0.0,12.0,0.0,0.0,2.0,4.0,0.0,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,COVENANT VILLAGE OF THE GREAT LAKES,KENT,SNF,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,Yes,COVENANT VILLAGE OF THE GREAT LAKES,100
2020-11-09,COVENANT VILLAGE OF THE GREAT LAKES HFA,KENT,HFA,,0.0,,0.0,,0.0,,0.0,Yes,COVENANT VILLAGE OF THE GREAT LAKES,95
2020-11-09,EDISON CHRISTIAN ASSISTED LIVING,KENT,HFA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,EDISON CHRISTIAN HEALTH CENTER,KENT,SNF,0.0,3.0,0.0,0.0,2.0,11.0,0.0,0.0,Yes,EDISON CHRISTIAN HEALTH CENTER,100
2020-11-09,EMERALD MEADOWS,KENT,HFA,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,Yes,SKLD LEONARD,44
2020-11-09,FOUNTAIN VIEW OF LOWELL NORTH,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NRSG & PHY REHAB CTR OF FOREST HILLS,86
2020-11-09,FOUNTAIN VIEW OF LOWELL SOUTH,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NRSG & PHY REHAB CTR OF FOREST HILLS,86
2020-11-09,GLADIOLA HOME,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HOLLAND HOME - RAYBROOK MANOR,86
2020-11-09,GRAND BROOK MEMORY CARE,KENT,HFA,,0.0,,0.0,,0.0,,0.0,Yes,SAMARITAS SENIOR LIVING GRAND RAPIDS LODGE,86
2020-11-09,GRAND VILLAGE ASSISTED LIVING LLC,KENT,HFA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,GREEN ACRES LOWELL,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,SAMARITAS SENIOR LIVING GRAND RAPIDS LODGE,50
2020-11-09,GREEN ACRES OF CEDAR SPRINGS,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NRSG & PHY REHAB CTR OF FOREST HILLS,86
2020-11-09,GREEN ACRES OF LOWELL III,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NRSG & PHY REHAB CTR OF FOREST HILLS,86
2020-11-09,HEALTHBRIDGE POST-ACUTE REHABILITATION,KENT,SNF,0.0,26.0,0.0,4.0,0.0,7.0,0.0,0.0,Yes,HEALTHBRIDGE POST-ACUTE REHABILITATION,100
2020-11-09,HOLLAND HOME - RAYBROOK MANOR,KENT,SNF,0.0,21.0,0.0,5.0,3.0,16.0,0.0,0.0,Yes,HOLLAND HOME - RAYBROOK MANOR,100
2020-11-09,HOLLAND HOME BRETON EXTENDED CARE - BUILDING B,KENT,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,HOLLAND HOME - RAYBROOK MANOR,86
2020-11-09,HOLLAND HOME BRETON REHAB & LIVING CTR,KENT,SNF,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,HOLLAND HOME RAYBROOK MANOR,KENT,HFA,,20.0,,1.0,,14.0,,0.0,Yes,HOLLAND HOME - RAYBROOK MANOR,96
2020-11-09,HOLLAND HOME-BRETON EXTENDED CARE,KENT,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,INTERACTIONS RESIDENTIAL TREATMENT,KENT,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,EDISON CHRISTIAN HEALTH CENTER,53
2020-11-09,LAURELS OF KENT (THE),KENT,SNF,1.0,29.0,0.0,8.0,0.0,8.0,0.0,0.0,Yes,LAURELS OF KENT (THE),100
2020-11-09,LEGACIES ASSISTED LIVING B1,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,LIVING WELL-ADULT LIVING FACILITY,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,MAPLE RIDGE MANOR OF LOWELL,KENT,HFA,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,Yes,MISSION POINT NRSG & PHY REHAB CTR OF FOREST HILLS,86
2020-11-09,MARY FREE BED SUB-ACUTE REHABILITATION,KENT,SNF,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,Yes,MARY FREE BED SUB-ACUTE REHABILITATION,100
2020-11-09,MEADOWLARK RETIREMENT VILLAGE A,KENT,AFC,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Yes,CLARK RETIREMENT COMMUNITY,60
2020-11-09,MEADOWLARK RETIREMENT VILLAGE B,KENT,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,CLARK RETIREMENT COMMUNITY,60
2020-11-09,MEADOWS,KENT,AFC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MEDILODGE OF WYOMING,51
2020-11-09,MEDILODGE OF WYOMING,KENT,SNF,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,Yes,MEDILODGE OF WYOMING,100
2020-11-09,MICHIGAN CHRISTIAN HOME BEACON HILL AT EASTGATE,KENT,HFA,,0.0,,0.0,,0.0,,0.0,Yes,BEACON HILL AT EASTGATE,90
2020-11-09,MISSION POINT OF CEDAR SPRINGS,KENT,SNF,0.0,37.0,0.0,10.0,1.0,11.0,0.0,0.0,Yes,LAURELS OF KENT (THE),86
2020-11-09,MISSION POINT OF FOREST HILLS,KENT,SNF,4.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,Yes,MISSION POINT NRSG & PHY REHAB CTR OF FOREST HILLS,86
2020-11-09,NORTH CROSSING AFC,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NSG & PHY REHAB CTR OF CEDAR SPRINGS,48
2020-11-09,OXFORD MANOR EAST,KENT,AFC,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,Yes,HOLLAND HOME - RAYBROOK MANOR,86
2020-11-09,OXFORD MANOR WEST,KENT,AFC,1.0,15.0,0.0,10.0,0.0,2.0,0.0,0.0,Yes,HOLLAND HOME - RAYBROOK MANOR,86
2020-11-09,PILGRIM MANOR,KENT,SNF,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,Yes,PILGRIM MANOR,100
2020-11-09,PILGRIM MANOR HFA,KENT,HFA,,0.0,,0.0,,0.0,,0.0,Yes,PILGRIM MANOR,95
2020-11-09,PIVOT,KENT,AFC,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Yes,HEALTHBRIDGE POST-ACUTE REHABILITATION,54
2020-11-09,PORTER HILLS HEALTH CENTER,KENT,SNF,0.0,6.0,0.0,0.0,3.0,18.0,0.0,0.0,Yes,PORTER HILLS HEALTH CENTER,100
2020-11-09,PORTER HILLS PRESBYTERIAN VILLAGE,KENT,HFA,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,Yes,MISSION POINT NRSG & PHY REHAB CTR OF FOREST HILLS,86
2020-11-09,PROVISION LIVING AT FOREST HILLS,KENT,HFA,,0.0,,0.0,,3.0,,1.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,RAILSIDE ASSISTED LIVING CENTER,KENT,HFA,,0.0,,0.0,,2.0,,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,RAMSDELL AFC,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,SKLD BELTLINE,40
2020-11-09,REST HAVEN HOME,KENT,HFA,7.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,Yes,HOLLAND HOME - RAYBROOK MANOR,86
2020-11-09,RIVERTOWN RIDGE,KENT,HFA,,0.0,,0.0,,0.0,,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,48
2020-11-09,RIVERVALLEY 1,KENT,AFC,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,Yes,VALLEY VIEW CARE CENTER,53
2020-11-09,RIVERVALLEY 2,KENT,AFC,0.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,Yes,VALLEY VIEW CARE CENTER,53
2020-11-09,ROSE GARDEN,KENT,HFA,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,VALLEY VIEW CARE CENTER,50
2020-11-09,SAMARITAS LODGE (SNF),KENT,SNF,0.0,79.0,1.0,36.0,1.0,29.0,0.0,0.0,Yes,SAMARITAS SENIOR LIVING GRAND RAPIDS LODGE,86
2020-11-09,SAMARITAS SENIOR LIVING GRAND RAPIDS WOODS,KENT,HFA,,34.0,,2.0,,16.0,,0.0,Yes,SAMARITAS SENIOR LIVING GRAND RAPIDS LODGE,93
2020-11-09,SKLD BELTLINE,KENT,SNF,1.0,22.0,0.0,10.0,1.0,21.0,0.0,0.0,Yes,SKLD BELTLINE,100
2020-11-09,SKLD LEONARD,KENT,SNF,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,Yes,SKLD LEONARD,100
2020-11-09,SKLD WYOMING,KENT,SNF,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,Yes,SKLD WYOMING,100
2020-11-09,SOJOURNERS TRANSITIONAL LIVING,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,SPECTRUM HEALTH REHAB & NRSG FULLER,KENT,SNF,13.0,19.0,1.0,1.0,6.0,27.0,0.0,0.0,Yes,SPECTRUM HEALTH REHAB & NURSING CENTER-FULLER AVE,87
2020-11-09,SPECTRUM HEALTH REHAB AND NURSING CENTER,KENT,SNF,0.0,4.0,0.0,0.0,2.0,25.0,0.0,0.0,Yes,SPECTRUM HEALTH REHAB AND NURSING CENTER,100
2020-11-09,ST ANNS HOME,KENT,SNF,1.0,25.0,1.0,4.0,4.0,12.0,0.0,0.0,Yes,ST ANNS HOME,100
2020-11-09,ST. ANN'S HOME,KENT,HFA,,18.0,,3.0,,10.0,,0.0,Yes,ST ANNS HOME,92
2020-11-09,STONEBRIDGE MANOR - NORTH,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,PILGRIM MANOR,86
2020-11-09,STONEBRIDGE MANOR - SOUTH,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,PILGRIM MANOR,86
2020-11-09,STORYPOINT OF ROCKFORD,KENT,HFA,,0.0,,0.0,,1.0,,0.0,Yes,COVENANT VILLAGE OF THE GREAT LAKES,86
2020-11-09,SUNRISE OF CASCADE,KENT,HFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,COVENANT VILLAGE OF THE GREAT LAKES,86
2020-11-09,THE LODGE WALKER,KENT,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,COVENANT VILLAGE OF THE GREAT LAKES,86
2020-11-09,THE OAKS AT BYRON CENTER,KENT,SNF,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,Yes,THE OAKS AT BYRON CENTER,100
2020-11-09,THE OAKS AT BYRON CENTER HFA,KENT,HFA,,0.0,,0.0,,0.0,,0.0,Yes,THE OAKS AT BYRON CENTER,95
2020-11-09,THE RIDGE,KENT,AFC,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Yes,COVENANT VILLAGE OF THE GREAT LAKES,86
2020-11-09,THRESHOLDS BENSON HOME,KENT,AFC,,0.0,,0.0,,1.0,,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,THRESHOLDS EASTERN GROUP HOME,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,VALLEY HEALTH CENTER,KENT,SNF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,VALLEY HEALTH CENTER,100
2020-11-09,VALLEY VIEW CARE CENTER,KENT,SNF,44.0,77.0,2.0,2.0,27.0,36.0,0.0,0.0,Yes,VALLEY VIEW CARE CENTER,100
2020-11-09,VILLA EAST GROUP HOME,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HOLLAND HOME BRETON REHABILITATION & LIVING CENTRE,86
2020-11-09,VISTA SPRINGS CTR/MEMORY CARE & REDISCOVERY,KENT,HFA,,0.0,,0.0,,0.0,,0.0,Yes,VALLEY VIEW CARE CENTER,86
2020-11-09,VISTA SPRINGS RIVERSIDE GARDENS,KENT,HFA,,27.0,,5.0,,17.0,,0.0,Yes,MISSION POINT NSG & PHY REHAB CTR OF CEDAR SPRINGS,86
2020-11-09,VISTA SPRINGS TERRACE COVE,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NSG & PHY REHAB CTR OF CEDAR SPRINGS,86
2020-11-09,VISTA SPRINGS TERRACE HARBOR,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NSG & PHY REHAB CTR OF CEDAR SPRINGS,86
2020-11-09,VISTA SPRINGS THE LODGE,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,COVENANT VILLAGE OF THE GREAT LAKES,86
2020-11-09,VISTA SPRINGS WYOMING,KENT,HFA,,0.0,,0.0,,1.0,,0.0,Yes,MISSION POINT NSG & PHY REHAB CTR OF CEDAR SPRINGS,86
2020-11-09,WILDWOOD RESIDENTIAL SERVICES,KENT,AFC,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,Yes,BROOKCREST,45
2020-11-09,WILLOW CREEK - EAST,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,PORTER HILLS HEALTH CENTER,53
2020-11-09,WILLOW GROVE,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,BEACON HILL AT EASTGATE,47
2020-11-09,WINDSOR MANOR NORTH,KENT,AFC,0.0,9.0,0.0,6.0,0.0,4.0,0.0,0.0,Yes,HOLLAND HOME - RAYBROOK MANOR,86
2020-11-09,WINDSOR MANOR SOUTH,KENT,AFC,0.0,12.0,0.0,3.0,1.0,7.0,0.0,0.0,Yes,HOLLAND HOME - RAYBROOK MANOR,86
2020-11-09,YORKSHIRE MANOR - EAST,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,PILGRIM MANOR,86
2020-11-09,YORKSHIRE MANOR - WEST,KENT,AFC,,0.0,,0.0,,0.0,,0.0,Yes,PILGRIM MANOR,86
2020-11-09,GRAND OAKS NURSING CENTER,LAKE,SNF,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Yes,GRAND OAKS NURSING CENTER,100
2020-11-09,ANGELA'S HOUSE ASSISTED LIVING,LAPEER,AFC,,0.0,,0.0,,0.0,,0.0,Yes,THE VILLAGES OF LAPEER NURSING & REHABILITATION,39
2020-11-09,ANGELA'S HOUSE ASSISTED LIVING II,LAPEER,AFC,,0.0,,0.0,,0.0,,0.0,Yes,THE VILLAGES OF LAPEER NURSING & REHABILITATION,40
2020-11-09,BOLTON BROOK MANOR,LAPEER,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MCLAREN LAPEER REGION,34
2020-11-09,DEVONSHIRE RETIREMENT VILLAGE,LAPEER,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,THE VILLAGES OF LAPEER NURSING & REHABILITATION,47
2020-11-09,DEVONSHIRE RETIREMENT VILLAGE SPECIALIZED CARE,LAPEER,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,LAPEER COUNTY MEDICAL CARE FAC,86
2020-11-09,LAPEER COUNTY MEDICAL CARE FACILITY,LAPEER,SNF,0.0,5.0,0.0,2.0,2.0,11.0,0.0,0.0,Yes,LAPEER COUNTY MEDICAL CARE FAC,92
2020-11-09,MCLAREN LAPEER REGION EXTENDED CARE,LAPEER,SNF,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Yes,MCLAREN LAPEER REGION,90
2020-11-09,METACARE INC.,LAPEER,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAPEER COUNTY MEDICAL CARE FAC,52
2020-11-09,STONEGATE HEALTH CAMPUS,LAPEER,SNF,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Yes,STONEGATE HEALTH CAMPUS,100
2020-11-09,STONEGATE HEALTH CAMPUS HFA,LAPEER,HFA,,0.0,,0.0,,5.0,,0.0,Yes,STONEGATE HEALTH CAMPUS,95
2020-11-09,THE PINES OF LAPEER,LAPEER,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAPEER COUNTY MEDICAL CARE FAC,86
2020-11-09,THE PINES OF LAPEER- MEMORY CARE,LAPEER,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MCLAREN LAPEER REGION,86
2020-11-09,THE VILLAGES OF LAPEER NURSING & REHAB,LAPEER,SNF,0.0,47.0,0.0,19.0,2.0,20.0,0.0,0.0,Yes,THE VILLAGES OF LAPEER NURSING & REHABILITATION,89
2020-11-09,WHISPERING PINES AFC,LAPEER,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAPEER COUNTY MEDICAL CARE FAC,40
2020-11-09,MAPLE VALLEY NURSING HOME,LEELANAU,SNF,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Yes,MAPLE VALLEY NURSING HOME,100
2020-11-09,MEDILODGE OF LEELANAU,LEELANAU,SNF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MEDILODGE OF LEELANAU,100
2020-11-09,NORTHPORT HIGHLANDS,LEELANAU,HFA,,0.0,,0.0,,0.0,,0.0,Yes,ORCHARD CREEK SKILLED NURSING,38
2020-11-09,ORCHARD CREEK SKILLED NURSING,LEELANAU,SNF,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Yes,ORCHARD CREEK SKILLED NURSING,100
2020-11-09,ORCHARD CREEK SUPPORTIVE CARE,LEELANAU,AFC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,ORCHARD CREEK SKILLED NURSING,66
2020-11-09,BLISSFIELD PLACE,LENAWEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LENAWEE MEDICAL CARE FACILITY,32
2020-11-09,BROOKDALE ADRIAN,LENAWEE,HFA,,4.0,,0.0,,0.0,,0.0,Yes,PROVINCIAL HOUSE OF ADRIAN,86
2020-11-09,CAMBRIAN ASSISTED LIVING,LENAWEE,HFA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,THE OASIS AT ADRIAN REHABILITATION AND NURSING CTR,45
2020-11-09,CAMBRIAN MEMORY CARE OF TECUMSEH,LENAWEE,HFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,PROVINCIAL HOUSE OF ADRIAN,43
2020-11-09,CITIZENS FOR QUALITY CARE MORENC,LENAWEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LENAWEE MEDICAL CARE FACILITY,49
2020-11-09,COLEMAN FOUNDATION UNIT A,LENAWEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,THE OASIS AT ADRIAN REHABILITATION AND NURSING CTR,40
2020-11-09,COLEMAN FOUNDATION UNIT B,LENAWEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,THE OASIS AT ADRIAN REHABILITATION AND NURSING CTR,40
2020-11-09,COUNTRY HOUSE CARE,LENAWEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LENAWEE MEDICAL CARE FACILITY,86
2020-11-09,GASLIGHT VILLAGE ASSISTED,LENAWEE,HFA,,0.0,,0.0,,0.0,,0.0,Yes,THE OASIS AT ADRIAN REHABILITATION AND NURSING CTR,40
2020-11-09,LENAWEE MEDICAL CARE FACILITY,LENAWEE,SNF,0.0,10.0,0.0,2.0,1.0,14.0,0.0,0.0,Yes,LENAWEE MEDICAL CARE FACILITY,100
2020-11-09,LYNWOOD MANOR HEALTHCARE CENTER,LENAWEE,SNF,0.0,10.0,0.0,0.0,1.0,3.0,0.0,0.0,Yes,LYNWOOD MANOR HEALTHCARE CENTER,100
2020-11-09,MONTGOMERY MANOR,LENAWEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LYNWOOD MANOR HEALTHCARE CENTER,86
2020-11-09,PROMEDICA CHARLOTTE STEPHENSON MANOR,LENAWEE,HFA,,0.0,,0.0,,0.0,,0.0,Yes,LYNWOOD MANOR HEALTHCARE CENTER,48
2020-11-09,PROVINCIAL HOUSE OF ADRIAN,LENAWEE,SNF,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,Yes,PROVINCIAL HOUSE OF ADRIAN,100
2020-11-09,TECUMSEH PLACE I,LENAWEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LENAWEE MEDICAL CARE FACILITY,43
2020-11-09,TECUMSEH PLACE II,LENAWEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LENAWEE MEDICAL CARE FACILITY,45
2020-11-09,THE FIELDSTONE AT TECUMSEH,LENAWEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,THE OASIS AT ADRIAN REHABILITATION AND NURSING CTR,86
2020-11-09,THE OASIS AT ADRIAN REHABILITATION,LENAWEE,SNF,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,Yes,THE OASIS AT ADRIAN REHABILITATION AND NURSING CTR,95
2020-11-09,ASHLEY COURT -BLDG # 2,LIVINGSTON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF HOWELL,40
2020-11-09,ASHLEY COURT -BLDG # 3,LIVINGSTON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF HOWELL,40
2020-11-09,ASHLEY COURT -BLDG # 4,LIVINGSTON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF HOWELL,40
2020-11-09,BELLA VITA OF HARTLAND,LIVINGSTON,HFA,,0.0,,0.0,,0.0,,0.0,Yes,WELLBRIDGE OF BRIGHTON,50
2020-11-09,BRIGHTON MANOR,LIVINGSTON,HFA,,1.0,,0.0,,0.0,,0.0,Yes,CARETEL INNS OF BRIGHTON,86
