,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities
1190,,,GREENTREE AT MT. VERNON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson,,,,2020-11-13,73.0,16.0,0.2191780821917808,1.0,1.0
1191,,,LAVENDER RIDGE MEMORY CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson,,,,2020-11-13,13.0,3.0,0.2307692307692308,1.0,1.0
1192,,,MT. VERNON COUNTRYSIDE MANOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson,,,,2020-11-13,3.0,0.0,0.0,1.0,1.0
1193,,,MT. VERNON HEALTHCARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson,,,,2020-11-13,91.0,17.0,0.1868131868131868,1.0,1.0
1194,,,JERSEYVILLE ESTATES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jersey,,,,2020-11-13,3.0,0.0,0.0,1.0,1.0
1195,,,JERSEYVILLE NURSING AND REHAB FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jersey,,,,2020-11-13,2.0,0.0,0.0,1.0,1.0
1196,,,LIBERTY VILLAGE OF JERSEYVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jersey,,,,2020-11-13,100.0,18.0,0.18,1.0,1.0
1197,,,GALENA STAUSS SENIOR CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jo Daviess,,,,2020-11-13,4.0,0.0,0.0,1.0,1.0
1198,,,ALDEN ESTATES COURTS OF HUNTLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,9.0,0.0,0.0,1.0,1.0
1199,,,ALDEN ESTATES-COURTS OF HUNTLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,14.0,0.0,0.0,1.0,1.0
1200,,,ALDEN GARDENS OF WATERFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,6.0,0.0,0.0,2.0,1.0
1201,,,APERION CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,29.0,5.0,0.1724137931034483,1.0,1.0
1202,,,ARDEN COURTS OF GENEVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,7.0,2.0,0.2857142857142857,1.0,1.0
1203,,,ASBURY GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,92.0,19.0,0.2065217391304348,1.0,1.0
1204,,,ASBURY GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,34.0,2.0,0.05882352941176471,1.0,1.0
1205,,,ASSOCIATION FOR INDIVIDUAL DEVELOPMENT - VIOLET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,8.0,0.0,0.0,1.0,1.0
1206,,,AUTUMN LEAVES OF ST. CHARLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,32.0,3.0,0.09375,1.0,1.0
1207,,,AVANTARA ELGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,37.0,4.0,0.10810810810810813,1.0,1.0
1208,,,BATAVIA REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,10.0,0.0,0.0,1.0,1.0
1209,,,BATAVIA REHABILITATION CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,12.0,2.0,0.16666666666666666,1.0,1.0
1210,,,BICKFORD OF AURORA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,34.0,8.0,0.2352941176470588,3.0,1.0
1211,,,BICKFORD OF ST. CHARLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,4.0,0.0,0.0,1.0,1.0
1212,,,BRIGHT OAKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,5.0,0.0,0.0,1.0,1.0
1213,,,BRIGHT OAKS OF AURORA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,17.0,4.0,0.2352941176470588,1.0,1.0
1214,,,BRIGHTON GARDEN OF ST CHARLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,3.0,1.0,0.3333333333333333,1.0,1.0
1215,,,BRIGHTON GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,8.0,0.0,0.0,1.0,1.0
1216,,,CITADEL OF ELGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,75.0,10.0,0.13333333333333333,2.0,1.0
1217,,,DUNHAM REHABILITATION CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,6.0,1.0,0.16666666666666666,1.0,1.0
1218,,,EDEN SUPPORTIVE LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,4.0,0.0,0.0,2.0,1.0
1219,,,EKSTAM ASSISTED LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,2.0,0.0,0.0,1.0,1.0
1220,,,ELMWOOD TERRACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,38.0,6.0,0.15789473684210525,1.0,1.0
1221,,,FOX KNOLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,14.0,2.0,0.14285714285714285,1.0,1.0
1222,,,FOX KNOLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,7.0,0.0,0.0,2.0,1.0
1223,,,FOX RIVER REHAB AND HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,51.0,15.0,0.29411764705882354,1.0,1.0
1224,,,GROVE OF ST. CHARLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,11.0,2.0,0.18181818181818185,1.0,1.0
1225,,,HERITAGE HEALTH THERAPY AND SENIOR CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,40.0,3.0,0.075,1.0,1.0
1226,,,HERITAGE WOOD AND WHITE OAKS OF SOUTH ELGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,24.0,2.0,0.08333333333333333,1.0,1.0
1227,,,HERITAGE WOODS AND WHITE OAKS OF HUNTLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,11.0,0.0,0.0,1.0,1.0
1228,,,HERITAGE WOODS OF BATAVIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,49.0,1.0,0.020408163265306117,1.0,1.0
1229,,,HERITAGE WOODS OF SOUTH ELGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,19.0,3.0,0.15789473684210525,2.0,1.0
1230,,,MARKLUND HYDE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,4.0,0.0,0.0,1.0,1.0
1231,,,MARKLUND HYDE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,3.0,0.0,0.0,1.0,1.0
1232,,,MICHEALSEN HEALTH CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,6.0,0.0,0.0,1.0,1.0
1233,,,NORTHERN ILLINOIS ACADEMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,13.0,0.0,0.0,1.0,1.0
1234,,,NORTHERN ILLINOIS ACADEMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,6.0,0.0,0.0,1.0,1.0
1235,,,RIVER GLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,6.0,0.0,0.0,1.0,1.0
1236,,,RIVER VIEW REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,39.0,0.0,0.0,1.0,1.0
1237,,,RIVERVIEW REHAB CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,13.0,0.0,0.0,1.0,1.0
1238,,,SOUTH ELGIN REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,35.0,1.0,0.028571428571428567,1.0,1.0
1239,,,SOUTH ELGIN REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,2.0,0.0,0.0,1.0,1.0
1240,,,SUNNYMERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,11.0,0.0,0.0,1.0,1.0
1241,,,SYMPHONY ORCHARD VALLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,11.0,0.0,0.0,1.0,1.0
1242,,,THE GROVE FOX VALLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,45.0,1.0,0.022222222222222227,2.0,1.0
1243,,,THE GROVE OF FOX VALLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,7.0,0.0,0.0,1.0,1.0
1244,,,THE GROVE ST. CHARLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,12.0,0.0,0.0,2.0,1.0
1245,,,THE SHERIDAN AT TYLER CREEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,7.0,0.0,0.0,2.0,1.0
1246,,,VISTAS FOX VALLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,7.0,0.0,0.0,1.0,1.0
1247,,,WHITE OAKS AT SOUTH ELGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,5.0,1.0,0.2,1.0,1.0
1248,,,WHITE OAKS SPRING STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kane,,,,2020-11-13,12.0,2.0,0.16666666666666666,1.0,1.0
1249,,,BICKFORD SENIOR CENTER OF BOURBONNAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,6.0,1.0,0.16666666666666666,1.0,1.0
1250,,,CITADEL CARE CENTER OF KANKAKEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,5.0,0.0,0.0,1.0,1.0
1251,,,CITADEL OF KANKAKEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,73.0,2.0,0.0273972602739726,1.0,1.0
1252,,,HARVEST VIEW SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,4.0,0.0,0.0,1.0,1.0
1253,,,HERITAGE VILLAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,7.0,0.0,0.0,2.0,1.0
1254,,,ILLINOIS VETERANS HOME MANTENO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,110.0,17.0,0.15454545454545454,2.0,1.0
1255,,,KANKAKEE SENIOR LIFE ASSISTED LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,4.0,0.0,0.0,1.0,1.0
1256,,,KANKAKEE TERRACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,5.0,0.0,0.0,1.0,1.0
1257,,,MOMENCE MEADOWS NURSING & REHABILITATION CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,6.0,0.0,0.0,1.0,1.0
1258,,,PRESENCE OUR LADY OF VICTORY - ASCENSION LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,4.0,1.0,0.25,1.0,1.0
1259,,,RIVERSIDE MILLER REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,110.0,22.0,0.2,2.0,1.0
1260,,,RIVERSIDE SENIOR LIFE AT BOURBONNAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,8.0,0.0,0.0,1.0,1.0
1261,,,SAMUEL H. SHAPIRO DEVELOPMENTAL CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kankakee,,,,2020-11-13,232.0,1.0,0.004310344827586207,2.0,1.0
1262,,,ASSOCIATION FOR INDIVIDUAL DEVELOPMENT (A.I.D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendall,,,,2020-11-13,4.0,3.0,0.75,1.0,1.0
1263,,,BICKFORD OF OSWEGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendall,,,,2020-11-13,27.0,0.0,0.0,1.0,1.0
1264,,,HILLSIDE REHAB AND CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendall,,,,2020-11-13,8.0,2.0,0.25,1.0,1.0
1265,,,HILLSIDE REHAB AND CARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendall,,,,2020-11-13,3.0,1.0,0.3333333333333333,1.0,1.0
1266,,,SYMPHONY AT THE TILLERS OF OSWEGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendall,,,,2020-11-13,50.0,9.0,0.18,1.0,1.0
1267,,,SYMPHONY AT THE TILLERS OF OSWEGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendall,,,,2020-11-13,8.0,1.0,0.125,1.0,1.0
1268,,,COURTYARD ESTATES OF KNOXVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knox,,,,2020-11-13,2.0,0.0,0.0,1.0,1.0
1269,,,HAWTHORNE TERRACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knox,,,,2020-11-13,8.0,0.0,0.0,1.0,1.0
1270,,,HEARTLAND HEALTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knox,,,,2020-11-13,3.0,0.0,0.0,1.0,1.0
1271,,,KENSINGTON NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knox,,,,2020-11-13,2.0,0.0,0.0,1.0,1.0
1272,,,MARIGOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knox,,,,2020-11-13,5.0,0.0,0.0,1.0,1.0
1273,,,HAWTHORNE INN ASSISTED LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LaSalle,,,,2020-11-13,3.0,0.0,0.0,1.0,1.0
